customer_id,recency,age,monetary,kmeans_cluster,hierarchical_cluster
C315743,549,26,300.08,1,
C315745,566,31,600.17,1,
C315747,729,52,9602.72,5,
C315749,664,48,9602.72,5,
C315754,452,21,300.08,1,
C315766,779,35,9450.0,5,
C315767,795,34,7502.0,5,
C315774,397,52,322.56,0,
C315777,645,24,4801.28,1,
C315778,466,60,7502.0,5,
C315796,30,41,2400.68,4,
C315797,105,39,7502.0,6,
C315798,780,62,300.08,0,
C315799,753,24,9602.72,1,
C315800,175,35,4200.0,6,
C315801,329,27,1200.32,4,
C315808,624,57,60.6,0,1.0
C315810,673,63,5.23,0,
C315812,15,69,2700.7200000000003,2,0.0
C315815,317,19,365.94,4,
C315816,126,44,187.68,4,
C315818,669,21,5401.53,1,
C315819,590,23,105.57,1,
C315821,60,36,11.73,4,
C315822,228,54,46.92,2,0.0
C315823,20,62,2700.7200000000003,2,
C315826,777,18,5.23,1,
C315832,745,47,7502.0,5,
C315837,473,42,7502.0,5,0.0
C315838,543,36,35.84,1,
C315849,410,43,5401.53,5,
C315861,83,31,4200.0,6,
C315862,20,45,9602.72,6,
C315869,207,67,7502.0,2,0.0
C315877,769,65,1200.32,0,
C315880,370,64,16800.0,3,2.0
C315881,614,26,4801.28,1,
C315884,429,61,2700.7200000000003,0,0.0
C315888,303,29,15.15,4,
C315889,588,60,1200.32,0,
C315890,723,18,573.44,1,1.0
C315891,2,58,1200.32,2,
C315894,114,61,1200.32,2,
C315897,543,44,365.94,0,0.0
C315900,558,54,1200.32,0,0.0
C315902,66,66,300.08,2,
C315903,783,43,600.17,1,
C315915,144,57,40.66,2,0.0
C315925,455,63,40.66,0,
C315930,465,18,300.08,1,
C315937,688,38,187.68,1,
C315938,107,52,35.84,2,
C315941,362,29,9602.72,6,
C315945,342,53,20.92,2,
C315950,559,51,4200.0,5,
C315952,534,61,143.36,0,
C315953,133,36,573.44,4,
C315955,422,30,40.66,1,
C315959,454,65,7502.0,5,
C315962,80,33,5401.53,6,
C315965,51,26,300.08,4,
C315969,202,50,1200.32,2,
C315972,660,18,300.08,1,
C315978,404,63,26250.0,3,
C315979,180,50,4801.28,2,
C315982,234,55,600.17,2,0.0
C315984,180,62,11.73,2,
C315985,43,56,7502.0,2,
C315998,644,43,20.92,0,
C315999,360,55,1200.32,2,
C316001,171,47,7502.0,6,
C316005,337,63,1200.32,2,
C316010,486,65,40.66,0,
C316013,119,46,4801.28,6,
C316015,466,23,4801.28,1,
C316016,163,25,300.08,4,
C316020,750,47,2400.68,0,
C316026,693,31,130.75,1,
C316030,521,40,130.75,1,
C316036,443,63,896.0,0,
C316042,33,26,4801.28,6,0.0
C316047,534,33,9602.72,6,
C316050,566,63,4801.28,5,0.0
C316056,616,31,83.68,1,
C316062,317,25,1200.32,4,
C316065,674,20,20.92,1,
C316066,46,48,7502.0,6,
C316067,442,20,2700.7200000000003,1,
C316069,172,25,40.66,4,0.0
C316071,427,63,40.66,0,
C316077,509,67,650.56,0,
C316078,418,28,650.56,1,
C316081,270,34,896.0,4,0.0
C316086,716,24,293.25,1,
C316096,278,45,1200.32,2,0.0
C316097,716,21,573.44,1,
C316098,718,45,143.36,0,
C316100,343,36,143.36,4,
C316101,256,29,20.92,4,0.0
C316112,120,42,600.17,4,
C316115,236,66,600.17,2,
C316122,188,46,7502.0,6,
C316124,462,39,1016.5,1,
C316125,8,66,83.68,2,
C316126,100,21,1200.32,4,
C316132,356,33,322.56,4,
C316133,663,25,573.44,1,
C316134,356,41,162.64,4,
C316135,781,68,7502.0,5,
C316140,180,32,300.08,4,
C316143,156,35,1200.32,4,
C316146,447,22,2700.7200000000003,1,
C316148,307,21,4801.28,6,0.0
C316149,226,36,600.17,4,
C316150,512,62,600.17,0,
C316151,163,25,1050.0,4,
C316155,709,27,20.92,1,
C316157,193,35,2700.7200000000003,4,0.0
C316159,335,57,20.92,2,0.0
C316164,310,47,83.68,2,
C316169,160,23,40.66,4,
C316170,375,37,83.68,4,0.0
C316173,664,38,600.17,1,
C316175,440,67,5401.53,5,0.0
C316176,406,46,322.56,0,
C316178,622,19,130.75,1,
C316179,602,24,130.75,1,
C316185,579,60,600.17,0,
C316192,8,39,15004.25,3,
C316193,668,25,650.56,1,1.0
C316194,81,45,105.57,2,0.0
C316196,687,67,896.0,0,
C316197,22,35,896.0,4,
C316199,385,40,1200.32,4,
C316201,511,52,2700.7200000000003,0,
C316204,151,68,16800.0,3,
C316205,248,61,300.08,2,
C316208,540,39,322.56,1,
C316210,499,63,300.08,0,
C316214,178,68,47.07,2,0.0
C316216,724,60,20.92,0,
C316219,23,59,162.64,2,
C316220,587,25,300.08,1,
C316224,203,67,105.57,2,
C316229,283,37,4801.28,6,0.0
C316230,569,54,20.92,0,
C316232,738,54,1200.32,0,
C316234,353,63,7502.0,5,0.0
C316237,597,53,1200.32,0,
C316238,695,32,15.15,1,
C316239,752,28,600.17,1,
C316245,183,43,47.07,4,0.0
C316254,614,25,40.66,1,
C316258,601,50,300.08,0,1.0
C316261,729,33,7502.0,1,
C316264,39,31,11.73,4,
C316266,1,42,143.36,4,0.0
C316272,567,58,1050.0,0,
C316273,405,64,20.92,0,
C316274,666,31,105.57,1,
C316277,667,31,896.0,1,1.0
C316284,57,63,2400.68,2,0.0
C316286,365,34,2400.68,4,
C316288,450,61,11.73,0,1.0
C316289,317,56,322.56,2,
C316290,761,57,47.07,0,1.0
C316291,107,68,2700.7200000000003,2,0.0
C316297,239,65,2400.68,2,0.0
C316299,324,35,650.56,4,
C316301,155,54,5.23,2,
C316302,467,39,35.84,1,
C316303,523,22,5.23,1,
C316307,632,60,650.56,0,
C316308,727,25,83.68,1,1.0
C316318,344,48,600.17,2,
C316320,149,39,15004.25,3,
C316321,75,28,2700.7200000000003,4,0.0
C316323,76,46,378.75,2,
C316329,387,24,322.56,4,
C316330,129,30,187.68,4,
C316342,181,31,4801.28,6,
C316343,553,39,242.4,1,
C316356,764,49,896.0,0,
C316361,796,67,4801.28,5,1.0
C316366,632,24,7502.0,1,1.0
C316368,681,26,7502.0,1,
C316370,116,58,1200.32,2,
C316373,88,54,4801.28,2,
C316375,781,48,1050.0,0,
C316376,256,57,5401.53,2,
C316382,0,66,4801.28,2,0.0
C316385,674,51,162.64,0,
C316386,415,59,26250.0,3,
C316387,701,24,7502.0,1,
C316390,15,18,105.57,4,
C316398,752,34,7502.0,5,
C316403,621,28,9602.72,6,
C316406,124,44,162.64,4,
C316414,156,40,5.23,4,0.0
C316416,681,36,300.08,1,
C316418,760,53,2700.7200000000003,0,1.0
C316420,545,50,187.68,0,
C316422,754,48,7502.0,5,1.0
C316427,67,68,162.64,2,0.0
C316432,653,23,5401.53,1,
C316436,108,49,15.15,2,
C316438,670,57,2700.7200000000003,0,
C316439,58,50,365.94,2,
C316441,546,41,600.17,1,
C316449,420,40,1200.32,1,0.0
C316451,570,51,40.66,0,
C316452,219,56,300.08,2,
C316456,465,36,650.56,1,
C316465,371,42,322.56,4,
C316470,373,51,2400.68,2,0.0
C316475,132,39,5.23,4,
C316477,146,60,600.17,2,
C316479,688,64,293.25,0,1.0
C316480,130,22,9602.72,6,
C316481,535,65,1016.5,0,
C316482,484,45,4801.28,5,
C316484,243,37,4200.0,6,
C316485,247,20,7502.0,6,0.0
C316493,123,38,573.44,4,
C316494,365,37,83.68,4,
C316495,586,57,16800.0,3,
C316499,233,69,1016.5,2,
C316500,557,48,162.64,0,
C316502,119,60,2700.7200000000003,2,
C316505,466,21,105.57,1,0.0
C316507,518,64,83.68,0,
C316511,73,63,2700.7200000000003,2,0.0
C316513,102,43,20.92,4,
C316525,400,62,2700.7200000000003,2,
C316527,632,44,242.4,0,1.0
C316531,120,30,1016.5,4,
C316537,540,54,15.15,0,
C316538,785,48,650.56,0,
C316545,47,33,4801.28,6,0.0
C316549,141,20,83.68,4,
C316550,120,43,4801.28,6,
C316554,595,45,1200.32,0,0.0
C316558,558,61,4801.28,5,
C316560,255,62,15004.25,3,
C316561,527,58,650.56,0,
C316564,304,48,7502.0,6,
C316566,147,29,7502.0,6,
C316567,276,42,5401.53,6,
C316569,269,68,896.0,2,
C316571,278,23,105.57,4,0.0
C316573,348,22,242.4,4,
C316574,789,25,300.08,1,1.0
C316576,782,61,9602.72,5,1.0
C316578,485,50,650.56,0,
C316579,89,61,60.6,2,0.0
C316580,543,57,2700.7200000000003,0,
C316581,796,48,20.92,0,
C316589,325,25,2700.7200000000003,4,0.0
C316601,50,51,60.6,2,
C316604,620,50,600.17,0,
C316605,795,41,4801.28,1,1.0
C316606,701,56,40.66,0,
C316607,282,35,896.0,4,
C316609,567,22,600.17,1,1.0
C316610,396,38,130.75,4,0.0
C316613,331,55,896.0,2,
C316615,718,55,4801.28,5,
C316617,326,30,143.36,4,
C316619,591,40,293.25,1,
C316629,356,51,7502.0,5,
C316630,434,39,2700.7200000000003,1,
C316650,562,64,83.68,0,
C316651,750,63,47.07,0,
C316653,434,33,573.44,1,
C316658,123,43,15.15,4,
C316660,444,42,83.68,1,
C316666,750,52,9450.0,5,
C316668,509,39,162.64,1,0.0
C316671,279,68,300.08,2,
C316672,106,55,15004.25,3,
C316674,764,68,650.56,0,
C316675,588,64,2700.7200000000003,0,
C316676,741,56,4801.28,5,
C316680,142,49,4801.28,2,
C316685,39,59,600.17,2,
C316686,793,26,322.56,1,
C316687,571,45,35.84,0,
C316689,572,62,1050.0,0,
C316690,486,59,40.66,0,
C316692,618,45,15004.25,3,
C316693,126,39,15.15,4,0.0
C316694,512,60,5.23,0,
C316695,97,30,11.73,4,
C316699,63,34,15.15,4,
C316700,791,28,2700.7200000000003,1,
C316703,469,45,293.25,0,
C316707,693,57,136.35000000000002,0,
C316710,782,19,300.08,1,
C316711,388,20,2700.7200000000003,4,
C316712,672,58,4801.28,5,
C316713,91,33,130.75,4,0.0
C316717,697,66,143.36,0,
C316719,155,58,83.68,2,
C316721,32,36,20.92,4,0.0
C316723,411,18,1200.32,1,
C316725,768,62,187.68,0,
C316726,594,60,16800.0,3,2.0
C316729,109,38,896.0,4,0.0
C316730,269,19,573.44,4,
C316733,74,27,1200.32,4,
C316736,420,30,7502.0,6,
C316738,209,68,20.92,2,
C316746,152,44,7502.0,6,
C316752,642,22,20.92,1,
C316754,58,38,9602.72,6,
C316759,513,47,5.23,0,
C316762,533,47,4801.28,5,1.0
C316763,164,52,1200.32,2,
C316764,15,59,2700.7200000000003,2,
C316766,465,29,83.68,1,
C316772,449,58,15004.25,3,
C316773,441,54,7502.0,5,
C316776,361,27,5401.53,6,
C316777,252,47,293.25,2,
C316778,100,45,1200.32,2,0.0
C316783,325,43,105.57,4,0.0
C316791,138,20,1016.5,4,
C316792,271,37,40.66,4,
C316795,286,25,573.44,4,
C316796,482,25,5401.53,1,
C316797,83,21,5.23,4,
C316806,1,64,4801.28,2,
C316807,560,61,2700.7200000000003,0,
C316811,52,45,573.44,2,
C316812,100,43,896.0,4,
C316814,119,27,47.07,4,
C316818,120,61,40.66,2,
C316820,272,45,300.08,2,
C316821,344,50,5.23,2,
C316824,452,50,2700.7200000000003,0,
C316829,306,60,7502.0,5,0.0
C316835,699,36,40.66,1,
C316839,313,38,300.08,4,
C316841,587,62,7502.0,5,
C316848,101,67,15004.25,3,
C316852,383,57,365.94,2,
C316853,611,20,162.64,1,
C316856,638,44,2700.7200000000003,0,
C316860,195,22,40.66,4,
C316862,409,30,143.36,4,
C316863,45,57,187.68,2,0.0
C316866,250,22,20.92,4,
C316868,33,34,2700.7200000000003,4,
C316869,548,37,20.92,1,
C316881,664,48,322.56,0,1.0
C316882,693,34,2400.68,1,
C316883,127,68,600.17,2,
C316886,64,58,650.56,2,
C316889,661,61,5.23,0,
C316893,422,39,4801.28,6,
C316894,289,35,300.08,4,0.0
C316905,760,45,143.36,0,
C316909,531,63,83.68,0,
C316910,200,30,15.15,4,
C316912,665,52,15.15,0,
C316917,193,42,40.66,4,
C316919,677,32,365.94,1,
C316921,412,52,7502.0,5,
C316922,30,44,130.75,2,
C316925,319,68,300.08,2,
C316936,272,53,7502.0,5,0.0
C316940,329,43,40.66,4,
C316943,51,61,600.17,2,0.0
C316945,601,54,46.92,0,
C316956,281,56,20.92,2,
C316957,329,38,7502.0,6,
C316961,25,52,46.92,2,0.0
C316967,396,19,573.44,4,
C316972,142,24,2700.7200000000003,4,
C316977,132,26,300.08,4,
C316980,322,35,4801.28,6,
C316981,495,63,300.08,0,
C316982,551,30,573.44,1,
C316983,262,42,47.07,4,0.0
C316987,672,59,300.08,0,
C316988,215,64,1200.32,2,
C316989,393,36,5401.53,6,
C316991,639,23,2400.68,1,
C316992,388,34,2400.68,4,
C316993,513,30,1200.32,1,
C316996,741,37,2400.68,1,
C316997,576,37,5.23,1,0.0
C316999,169,56,1200.32,2,
C317007,573,54,11.73,0,
C317008,4,61,300.08,2,
C317012,497,27,322.56,1,
C317018,412,48,40.66,0,
C317019,702,50,162.64,0,
C317022,152,37,35.84,4,
C317027,743,18,83.68,1,
C317029,68,65,600.17,2,
C317030,790,57,300.08,0,
C317031,459,29,300.08,1,
C317033,633,29,365.94,1,
C317034,236,19,162.64,4,
C317036,565,20,26250.0,3,
C317037,244,41,9602.72,6,
C317038,427,56,60.6,0,
C317043,488,22,7502.0,6,1.0
C317047,211,54,1200.32,2,
C317049,142,64,365.94,2,
C317050,442,61,4200.0,5,
C317051,269,44,7502.0,6,
C317053,40,44,300.08,2,
C317055,294,56,896.0,2,
C317056,496,45,300.08,0,
C317062,166,61,2700.7200000000003,2,
C317063,101,25,2700.7200000000003,4,
C317067,747,47,83.68,0,1.0
C317070,540,46,136.35000000000002,0,
C317072,133,53,9450.0,6,
C317073,745,67,322.56,0,
C317074,91,26,35.84,4,
C317080,285,34,15004.25,3,2.0
C317081,771,21,650.56,1,
C317082,729,19,187.68,1,
C317083,635,29,46.92,1,
C317091,140,69,4801.28,2,
C317092,289,52,4801.28,2,0.0
C317093,438,60,162.64,0,1.0
C317096,564,39,15004.25,3,
C317097,623,29,9450.0,5,1.0
C317102,64,57,1200.32,2,
C317105,277,57,5401.53,2,
C317107,597,30,4801.28,1,
C317113,376,21,40.66,4,0.0
C317117,711,52,7502.0,5,
C317124,189,32,35.84,4,
C317125,20,20,322.56,4,
C317126,354,67,2700.7200000000003,2,
C317127,730,41,47.07,1,
C317128,457,24,7502.0,6,1.0
C317131,418,38,1200.32,1,
C317134,446,28,4801.28,6,
C317138,577,51,20.92,0,
C317140,298,52,47.07,2,
C317143,432,24,7502.0,6,1.0
C317147,447,58,2700.7200000000003,0,
C317151,158,42,573.44,4,
C317152,376,46,15004.25,3,
C317155,699,47,47.07,0,
C317156,752,40,83.68,1,
C317157,530,28,40.66,1,
C317159,351,37,4200.0,6,
C317160,178,24,2400.68,4,
C317161,578,30,162.64,1,
C317164,795,68,1200.32,0,
C317165,143,68,26250.0,3,
C317166,353,18,46.92,4,
C317168,785,44,600.17,0,1.0
C317170,594,31,300.08,1,
C317171,626,41,650.56,1,1.0
C317173,142,31,2700.7200000000003,4,
C317174,518,24,143.36,1,
C317178,723,30,105.57,1,
C317179,791,33,2700.7200000000003,1,
C317181,626,68,1016.5,0,
C317183,646,30,35.84,1,
C317186,281,68,2700.7200000000003,2,
C317188,788,66,11.73,0,
C317195,351,67,9450.0,5,
C317196,20,28,300.08,4,
C317197,372,33,365.94,4,
C317198,214,34,47.07,4,
C317206,161,62,40.66,2,
C317215,376,46,650.56,2,
C317219,519,33,300.08,1,
C317223,215,34,83.68,4,0.0
C317224,517,58,2700.7200000000003,0,
C317225,107,55,40.66,2,0.0
C317235,673,32,20.92,1,
C317239,382,51,5.23,0,
C317240,396,67,1200.32,2,
C317245,148,57,2700.7200000000003,2,0.0
C317247,644,47,300.08,0,
C317252,255,25,7502.0,6,
C317257,141,54,83.68,2,
C317260,700,24,300.08,1,
C317264,27,53,242.4,2,
C317267,784,26,40.66,1,
C317269,782,54,9602.72,5,1.0
C317273,390,49,20.92,0,
C317274,215,27,15004.25,3,2.0
C317277,166,30,2400.68,4,
C317282,639,31,136.35000000000002,1,
C317283,282,63,300.08,2,0.0
C317287,608,35,7502.0,5,
C317289,574,26,4801.28,1,
C317292,466,18,9450.0,6,
C317294,759,64,600.17,0,
C317295,733,44,4801.28,5,
C317299,678,40,162.64,1,
C317301,485,32,293.25,1,
C317317,103,25,322.56,4,
C317327,541,63,1016.5,0,1.0
C317330,501,40,130.75,1,
C317333,111,67,16800.0,3,2.0
C317335,608,62,2700.7200000000003,0,
C317338,719,66,20.92,0,
C317340,254,35,378.75,4,
C317350,243,40,1016.5,4,
C317355,396,31,1200.32,4,
C317359,522,43,2700.7200000000003,1,
C317362,793,46,5.23,0,
C317367,250,44,7502.0,6,
C317372,755,26,162.64,1,
C317374,484,51,60.6,0,
C317379,251,50,2700.7200000000003,2,
C317380,455,63,2400.68,0,
C317381,449,46,300.08,0,
C317383,288,65,20.92,2,
C317384,580,43,15004.25,3,
C317388,419,63,1200.32,0,
C317391,550,35,322.56,1,
C317392,516,52,7502.0,5,
C317395,732,48,2400.68,0,
C317397,518,28,1200.32,1,1.0
C317398,616,54,600.17,0,1.0
C317405,453,30,1016.5,1,
C317413,113,20,7502.0,6,0.0
C317414,456,45,187.68,0,0.0
C317415,704,27,5.23,1,
C317416,667,25,26250.0,3,
C317422,791,65,143.36,0,
C317423,766,66,2400.68,0,
C317428,597,35,2700.7200000000003,1,
C317430,275,45,5.23,2,
C317433,215,67,9450.0,5,
C317435,314,34,162.64,4,
C317437,672,64,1200.32,0,
C317438,535,53,11.73,0,
C317439,587,53,83.68,0,
C317440,606,40,83.68,1,
C317446,508,62,143.36,0,
C317449,737,27,300.08,1,
C317450,122,35,4801.28,6,
C317451,276,22,300.08,4,
C317452,586,41,300.08,1,0.0
C317454,427,57,365.94,0,0.0
C317458,713,54,365.94,0,
C317470,388,24,5.23,4,
C317478,12,41,136.35000000000002,4,
C317480,244,55,4801.28,2,
C317483,583,23,35.84,1,1.0
C317484,749,61,322.56,0,
C317485,609,20,11.73,1,
C317486,145,19,5.23,4,
C317487,351,51,143.36,2,
C317489,149,43,9602.72,6,
C317500,439,20,83.68,1,
C317505,218,62,300.08,2,
C317506,5,27,2400.68,4,
C317508,471,50,1200.32,0,0.0
C317512,32,55,4801.28,2,
C317513,417,18,1016.5,1,
C317527,416,53,7502.0,5,
C317531,62,51,40.66,2,
C317532,49,24,1016.5,4,0.0
C317533,591,25,40.66,1,
C317538,447,42,105.57,1,
C317539,316,30,20.92,4,
C317542,672,58,378.75,0,
C317543,577,54,7502.0,5,
C317545,191,26,20.92,4,0.0
C317549,545,21,143.36,1,1.0
C317551,452,41,143.36,1,
C317554,38,29,7502.0,6,
C317558,526,48,300.08,0,
C317560,373,55,5.23,2,
C317566,34,46,2700.7200000000003,2,
C317572,205,32,40.66,4,0.0
C317573,107,50,5.23,2,0.0
C317574,702,22,2400.68,1,
C317575,166,27,9602.72,6,
C317579,542,41,650.56,1,0.0
C317585,701,42,40.66,1,1.0
C317591,267,38,83.68,4,
C317593,599,23,5.23,1,
C317601,656,50,130.75,0,
C317603,414,45,2700.7200000000003,0,
C317604,358,45,1200.32,2,
C317609,33,67,2700.7200000000003,2,0.0
C317613,730,27,40.66,1,
C317614,252,67,130.75,2,
C317616,111,51,11.73,2,
C317617,643,59,300.08,0,1.0
C317619,290,18,16800.0,3,
C317620,628,51,130.75,0,
C317621,396,28,600.17,4,0.0
C317623,768,26,40.66,1,
C317624,510,66,1050.0,0,1.0
C317625,268,50,365.94,2,
C317626,69,59,365.94,2,
C317627,679,19,293.25,1,1.0
C317628,29,49,300.08,2,
C317629,127,24,83.68,4,0.0
C317635,506,43,16800.0,3,2.0
C317636,604,67,130.75,0,
C317639,721,52,7502.0,5,
C317640,650,62,60.6,0,
C317641,154,49,1200.32,2,
C317647,583,41,2700.7200000000003,1,
C317648,278,57,46.92,2,
C317650,335,32,896.0,4,
C317654,263,18,40.66,4,0.0
C317655,713,69,143.36,0,1.0
C317656,565,54,7502.0,5,
C317664,186,28,378.75,4,
C317665,757,37,300.08,1,
C317666,213,53,7502.0,6,
C317682,344,32,365.94,4,
C317687,493,60,60.6,0,
C317689,106,57,365.94,2,
C317697,367,18,600.17,4,
C317703,402,30,143.36,4,
C317704,344,23,573.44,4,
C317705,135,44,9450.0,6,
C317707,346,36,600.17,4,
C317718,178,56,187.68,2,
C317719,97,19,5.23,4,
C317720,720,28,16800.0,3,
C317728,468,32,162.64,1,
C317737,312,64,2700.7200000000003,2,
C317738,253,51,40.66,2,
C317739,121,47,293.25,2,
C317743,592,57,378.75,0,
C317744,75,65,20.92,2,
C317752,172,64,300.08,2,
C317754,437,37,573.44,1,
C317758,116,40,4801.28,6,
C317760,407,36,4200.0,6,
C317761,699,37,2400.68,1,1.0
C317762,789,51,130.75,0,
C317763,550,62,143.36,0,1.0
C317764,40,53,5401.53,2,
C317765,499,28,9450.0,6,
C317770,675,41,130.75,1,
C317774,199,65,162.64,2,0.0
C317778,183,65,1200.32,2,0.0
C317781,190,36,300.08,4,
C317783,562,59,11.73,0,
C317791,593,39,2400.68,1,
C317793,227,32,7502.0,6,0.0
C317795,423,40,4801.28,6,0.0
C317797,759,55,15004.25,3,
C317800,94,31,47.07,4,
C317804,607,69,40.66,0,
C317805,712,43,5401.53,5,1.0
C317811,739,19,20.92,1,1.0
C317814,65,68,4801.28,2,
C317817,182,28,365.94,4,0.0
C317818,55,19,365.94,4,
C317820,174,23,1016.5,4,0.0
C317821,168,21,600.17,4,
C317823,551,26,20.92,1,
C317824,143,61,2700.7200000000003,2,
C317830,348,43,162.64,4,
C317848,781,45,5.23,0,1.0
C317849,247,52,130.75,2,
C317850,630,20,322.56,1,
C317852,671,51,130.75,0,1.0
C317860,714,33,26250.0,3,
C317865,236,63,2700.7200000000003,2,
C317870,729,63,187.68,0,
C317873,262,50,378.75,2,0.0
C317874,225,66,130.75,2,
C317876,272,55,130.75,2,
C317879,210,33,300.08,4,
C317887,667,68,600.17,0,
C317890,730,57,300.08,0,
C317896,540,21,896.0,1,
C317897,0,30,46.92,4,0.0
C317902,466,40,46.92,1,0.0
C317905,241,61,7502.0,5,0.0
C317906,463,31,300.08,1,0.0
C317912,677,20,162.64,1,
C317924,307,43,322.56,4,0.0
C317930,407,43,7502.0,5,
C317933,719,32,650.56,1,
C317936,517,27,2400.68,1,
C317945,184,21,2700.7200000000003,4,
C317949,573,38,300.08,1,
C317951,628,23,2700.7200000000003,1,
C317952,706,43,2700.7200000000003,1,
C317956,572,28,15.15,1,
C317957,490,38,242.4,1,
C317959,103,51,20.92,2,
C317963,252,30,365.94,4,
C317964,432,56,300.08,0,
C317967,550,53,4801.28,5,
C317968,263,57,35.84,2,0.0
C317970,240,50,300.08,2,
C317974,90,43,5.23,4,
C317977,13,42,650.56,4,
C317978,596,43,378.75,0,
C317980,99,18,300.08,4,0.0
C317985,301,62,2700.7200000000003,2,
C317987,103,42,300.08,4,
C317988,690,27,5401.53,1,
C317994,107,29,130.75,4,
C317995,617,63,40.66,0,
C317996,225,44,4200.0,6,0.0
C317998,570,63,7502.0,5,
C317999,331,40,1200.32,4,
C318000,54,42,4801.28,6,
C318005,167,68,143.36,2,0.0
C318006,138,57,650.56,2,0.0
C318007,124,50,136.35000000000002,2,
C318014,705,34,11.73,1,
C318015,558,48,600.17,0,0.0
C318027,708,35,300.08,1,1.0
C318029,500,46,4801.28,5,
C318032,625,35,47.07,1,1.0
C318034,199,29,365.94,4,0.0
C318035,311,59,46.92,2,
C318036,436,55,130.75,0,
C318037,97,30,650.56,4,
C318042,521,56,7502.0,5,1.0
C318049,657,37,573.44,1,
C318050,761,64,300.08,0,
C318062,553,61,130.75,0,
C318063,140,36,5.23,4,
C318067,431,56,573.44,0,
C318070,686,26,4801.28,1,
C318075,443,50,187.68,0,
C318083,542,19,4801.28,1,
C318086,577,31,322.56,1,
C318089,352,56,322.56,2,0.0
C318091,253,33,130.75,4,
C318098,70,44,105.57,4,
C318102,530,21,322.56,1,
C318106,482,52,143.36,0,
C318111,345,52,7502.0,5,
C318112,702,39,896.0,1,
C318117,88,40,322.56,4,
C318118,53,33,60.6,4,
C318124,235,27,300.08,4,0.0
C318125,314,26,130.75,4,
C318128,418,65,4801.28,5,
C318130,564,66,7502.0,5,1.0
C318131,311,47,1016.5,2,
C318135,485,25,896.0,1,
C318137,25,55,300.08,2,
C318138,131,37,4200.0,6,
C318144,47,66,162.64,2,0.0
C318145,486,42,130.75,1,
C318148,357,56,143.36,2,
C318151,507,69,4801.28,5,
C318154,470,49,2700.7200000000003,0,
C318163,283,22,365.94,4,
C318167,395,56,1200.32,0,
C318175,592,34,573.44,1,
C318176,641,28,143.36,1,1.0
C318177,684,31,47.07,1,
C318182,294,26,15004.25,3,2.0
C318183,421,64,1016.5,0,
C318184,718,19,650.56,1,
C318185,511,55,1200.32,0,
C318186,761,22,130.75,1,
C318188,174,27,650.56,4,
C318189,762,40,162.64,1,
C318191,497,20,2400.68,1,1.0
C318193,487,55,300.08,0,
C318194,169,55,5.23,2,
C318199,176,54,9450.0,6,
C318200,547,53,600.17,0,
C318207,746,67,365.94,0,
C318213,271,67,11.73,2,
C318215,495,33,7502.0,6,1.0
C318216,47,47,300.08,2,0.0
C318219,89,61,143.36,2,0.0
C318221,305,34,40.66,4,
C318225,97,35,35.84,4,
C318228,768,63,378.75,0,
C318239,83,26,16800.0,3,
C318241,90,44,7502.0,6,0.0
C318245,117,25,1200.32,4,
C318248,766,19,322.56,1,
C318249,24,48,9602.72,6,
C318250,450,38,9450.0,6,0.0
C318252,269,36,2700.7200000000003,4,
C318260,284,67,650.56,2,
C318262,162,37,9602.72,6,
C318266,585,58,47.07,0,
C318271,591,60,300.08,0,
C318284,292,39,4801.28,6,
C318289,113,51,896.0,2,
C318292,412,45,365.94,0,
C318295,85,30,136.35000000000002,4,
C318297,111,60,40.66,2,
C318298,368,48,40.66,2,
C318299,395,58,162.64,0,
C318303,266,44,40.66,4,
C318305,226,36,4801.28,6,
C318314,636,27,573.44,1,1.0
C318318,33,52,162.64,2,
C318319,690,36,7502.0,5,1.0
C318322,667,48,143.36,0,
C318324,696,65,46.92,0,
C318325,14,44,20.92,2,
C318326,622,36,130.75,1,
C318328,223,66,5401.53,2,
C318329,131,64,20.92,2,
C318330,347,45,9602.72,6,
C318334,694,54,4801.28,5,
C318337,513,48,1200.32,0,
C318338,312,40,4801.28,6,
C318341,691,46,2700.7200000000003,0,
C318342,460,43,600.17,0,0.0
C318344,77,58,40.66,2,
C318345,356,28,15004.25,3,
C318346,45,59,26250.0,3,2.0
C318349,631,20,300.08,1,
C318351,277,51,40.66,2,0.0
C318352,75,57,4801.28,2,
C318355,408,20,20.92,1,
C318356,602,26,5.23,1,
C318366,517,60,1050.0,0,
C318367,673,36,130.75,1,
C318368,464,49,1200.32,0,
C318369,695,56,16800.0,3,
C318370,59,51,130.75,2,
C318371,525,64,300.08,0,
C318374,97,18,5401.53,6,0.0
C318376,299,31,1200.32,4,
C318378,745,52,896.0,0,
C318379,414,53,5401.53,5,
C318381,28,33,7502.0,6,
C318387,392,38,20.92,4,
C318390,553,57,1200.32,0,
C318391,112,25,46.92,4,
C318401,421,42,40.66,1,
C318405,101,62,83.68,2,
C318414,666,32,896.0,1,1.0
C318424,41,59,573.44,2,
C318429,446,29,4801.28,6,
C318430,716,48,300.08,0,
C318431,323,37,130.75,4,
C318433,227,32,130.75,4,
C318435,235,32,1200.32,4,
C318437,613,47,2700.7200000000003,0,1.0
C318440,282,33,143.36,4,
C318443,518,25,130.75,1,
C318444,165,37,60.6,4,
C318445,701,41,136.35000000000002,1,
C318446,243,66,7502.0,2,0.0
C318454,250,55,2400.68,2,
